Date,AAPL,MSFT,JPM
2017-01-17,27.716482162475586,66.63257598876953,56.4522590637207
2017-01-18,27.71417999267578,66.94361877441406,56.425174713134766
2017-01-19,27.66567039489746,66.4332046508789,56.24462890625
2017-01-20,27.716482162475586,66.72830963134766,56.64186477661133
2017-01-23,27.734960556030273,66.76016235351562,56.84046936035156
2017-01-24,27.709548950195312,67.56568145751953,57.34604263305664
2017-01-25,28.15070343017578,68.61044311523438,57.49049377441406
2017-01-26,28.164567947387695,69.18465423583984,58.023155212402344
2017-01-27,28.166873931884766,69.32818603515625,59.38637161254883
2017-01-30,28.092971801757812,68.61044311523438,58.79955291748047
2017-01-31,28.028297424316406,67.4939193725586,58.3662223815918
2017-02-01,29.737468719482422,67.74911499023438,57.40021514892578
2017-02-02,29.686664581298828,67.46200561523438,57.030059814453125
2017-02-03,29.81369972229004,69.52757263183594,57.49049377441406
2017-02-06,30.093170166015625,69.20059967041016,57.45438766479492
2017-02-07,30.379575729370117,69.16069793701172,57.26478576660156
2017-02-08,30.497371673583984,68.55460357666016,57.18355178833008
2017-02-09,30.717750549316406,69.54354095458984,57.833553314208984
2017-02-10,30.64814567565918,69.38401794433594,57.779388427734375
2017-02-13,30.919570922851562,70.3011703491211,58.42940902709961
2017-02-14,31.32086944580078,71.4256591796875,58.647396087646484
2017-02-15,31.434537887573242,72.24710083007812,58.61105728149414
2017-02-16,31.397428512573242,72.19925689697266,58.60197448730469
2017-02-17,31.483251571655273,71.96001434326172,58.692813873291016
2017-02-21,31.710582733154297,72.58206939697266,58.57473373413086
2017-02-22,31.805692672729492,72.62194061279297,58.45665740966797
2017-02-23,31.671157836914062,72.67778015136719,58.692813873291016
2017-02-24,31.701305389404297,72.03977966308594,58.692813873291016
2017-02-27,31.76392936706543,72.1195068359375,58.338592529296875
2017-02-28,31.777860641479492,72.27103424072266,58.11149978637695
2017-03-01,32.42737579345703,74.64763641357422,58.983455657958984
2017-03-02,32.23483657836914,73.48326110839844,58.138763427734375
2017-03-03,32.42506408691406,74.0096206665039,58.356754302978516
2017-03-06,32.323001861572266,73.30779266357422,58.37492752075195
2017-03-07,32.36475372314453,72.90108489990234,58.49299240112305
2017-03-08,32.244117736816406,72.7415771484375,59.02886962890625
2017-03-09,32.169891357421875,73.0286865234375,58.79271697998047
2017-03-10,32.27659225463867,72.79740142822266,58.974369049072266
2017-03-13,32.290523529052734,72.86119079589844,58.77456283569336
2017-03-14,32.241798400878906,72.98082733154297,58.50205612182617
2017-03-15,32.58279800415039,73.15629577636719,58.81087112426758
2017-03-16,32.63615417480469,73.08450317382812,58.71097946166992
2017-03-17,32.47377014160156,72.31890106201172,58.919883728027344
2017-03-20,32.81476974487305,71.8005142211914,58.974369049072266
2017-03-21,32.43898010253906,69.6950454711914,58.32041931152344
2017-03-22,32.805484771728516,69.80672454833984,59.06520080566406
2017-03-23,32.689510345458984,69.6950454711914,58.919883728027344
2017-03-24,32.62455368041992,69.61531066894531,59.0197868347168
2017-03-27,32.68022918701172,69.57542419433594,59.12876892089844
2017-03-28,33.35759353637695,70.66004180908203,59.30134201049805
2017-03-29,33.431827545166016,70.39685821533203,59.464839935302734
2017-03-30,33.38774490356445,71.00299072265625,59.68281173706055
2017-03-31,33.32509994506836,70.0539321899414,59.81907272338867
2017-04-03,33.334381103515625,69.79873657226562,59.53750228881836
2017-04-04,33.58260726928711,70.03136444091797,59.70100784301758
2017-04-05,33.408607482910156,69.13299560546875,59.54656982421875
2017-04-06,33.32509994506836,69.36561584472656,59.70100784301758
2017-04-07,33.25088882446289,69.12496185302734,59.65555953979492
2017-04-10,33.211448669433594,68.88434600830078,59.51934814453125
2017-04-11,32.85419845581055,68.76402282714844,59.473915100097656
2017-04-12,32.89363479614258,68.49934387207031,59.246856689453125
2017-04-13,32.719661712646484,67.69725036621094,58.992523193359375
2017-04-17,32.900596618652344,68.86830139160156,59.473915100097656
2017-04-18,32.754459381103516,68.30681610107422,59.39218521118164
2017-04-19,32.63383102416992,67.74536895751953,59.074283599853516
2017-04-20,33.04210662841797,68.61963653564453,59.49209213256836
2017-04-21,33.00267028808594,67.79348754882812,60.30952835083008
